well,cycle,replicate,pME6032,plasmid,IPTG,OD600_corr
G2,17,b,PFLU4242,pQBR57,0,0.014
G2,18,b,PFLU4242,pQBR57,0,0.017
G2,19,b,PFLU4242,pQBR57,0,0.02
G2,20,b,PFLU4242,pQBR57,0,0.024
G2,21,b,PFLU4242,pQBR57,0,0.03
G2,22,b,PFLU4242,pQBR57,0,0.036
G2,23,b,PFLU4242,pQBR57,0,0.043
G2,24,b,PFLU4242,pQBR57,0,0.053
G2,25,b,PFLU4242,pQBR57,0,0.063
G2,26,b,PFLU4242,pQBR57,0,0.074
G2,27,b,PFLU4242,pQBR57,0,0.086
G2,28,b,PFLU4242,pQBR57,0,0.102
G2,29,b,PFLU4242,pQBR57,0,0.118
G2,30,b,PFLU4242,pQBR57,0,0.139
G2,31,b,PFLU4242,pQBR57,0,0.166
G2,32,b,PFLU4242,pQBR57,0,0.195
G2,33,b,PFLU4242,pQBR57,0,0.23
G2,34,b,PFLU4242,pQBR57,0,0.272
G2,35,b,PFLU4242,pQBR57,0,0.323
G2,36,b,PFLU4242,pQBR57,0,0.359
G2,37,b,PFLU4242,pQBR57,0,0.39
G2,38,b,PFLU4242,pQBR57,0,0.426
G2,39,b,PFLU4242,pQBR57,0,0.456
G2,40,b,PFLU4242,pQBR57,0,0.485
G2,41,b,PFLU4242,pQBR57,0,0.511
G2,42,b,PFLU4242,pQBR57,0,0.532
G2,43,b,PFLU4242,pQBR57,0,0.559
G2,44,b,PFLU4242,pQBR57,0,0.589
G2,45,b,PFLU4242,pQBR57,0,0.614
G2,46,b,PFLU4242,pQBR57,0,0.639
G2,47,b,PFLU4242,pQBR57,0,0.662
G2,48,b,PFLU4242,pQBR57,0,0.681
G2,49,b,PFLU4242,pQBR57,0,0.698
G2,50,b,PFLU4242,pQBR57,0,0.715
G2,51,b,PFLU4242,pQBR57,0,0.731
G2,52,b,PFLU4242,pQBR57,0,0.748
G2,53,b,PFLU4242,pQBR57,0,0.763
G2,54,b,PFLU4242,pQBR57,0,0.775
G2,55,b,PFLU4242,pQBR57,0,0.788
G2,56,b,PFLU4242,pQBR57,0,0.804
G2,57,b,PFLU4242,pQBR57,0,0.815
G2,58,b,PFLU4242,pQBR57,0,0.82
G2,59,b,PFLU4242,pQBR57,0,0.834
G2,60,b,PFLU4242,pQBR57,0,0.842
G2,61,b,PFLU4242,pQBR57,0,0.856
G2,62,b,PFLU4242,pQBR57,0,0.861
G2,63,b,PFLU4242,pQBR57,0,0.873
G2,64,b,PFLU4242,pQBR57,0,0.879
G2,65,b,PFLU4242,pQBR57,0,0.889
G2,66,b,PFLU4242,pQBR57,0,0.898
G2,67,b,PFLU4242,pQBR57,0,0.902
G2,68,b,PFLU4242,pQBR57,0,0.909
G2,69,b,PFLU4242,pQBR57,0,0.918
G2,70,b,PFLU4242,pQBR57,0,0.921
G2,71,b,PFLU4242,pQBR57,0,0.928
G2,72,b,PFLU4242,pQBR57,0,0.935
G4,1,b,empty,pQBR57,100,0.001
G4,2,b,empty,pQBR57,100,0.001
G4,3,b,empty,pQBR57,100,0.001
G4,4,b,empty,pQBR57,100,0.002
G4,5,b,empty,pQBR57,100,0.002
G4,6,b,empty,pQBR57,100,0.003
G4,7,b,empty,pQBR57,100,0.003
G4,8,b,empty,pQBR57,100,0.004
G4,9,b,empty,pQBR57,100,0.005
G4,10,b,empty,pQBR57,100,0.006
G4,11,b,empty,pQBR57,100,0.007
G4,12,b,empty,pQBR57,100,0.008
G4,13,b,empty,pQBR57,100,0.011
G4,14,b,empty,pQBR57,100,0.013
G4,15,b,empty,pQBR57,100,0.016
G4,16,b,empty,pQBR57,100,0.019
G4,17,b,empty,pQBR57,100,0.023
G4,18,b,empty,pQBR57,100,0.029
G4,19,b,empty,pQBR57,100,0.036
G4,20,b,empty,pQBR57,100,0.044
G4,21,b,empty,pQBR57,100,0.052
G4,22,b,empty,pQBR57,100,0.062
G4,23,b,empty,pQBR57,100,0.071
G4,24,b,empty,pQBR57,100,0.084
G4,25,b,empty,pQBR57,100,0.095
G4,26,b,empty,pQBR57,100,0.116
G4,27,b,empty,pQBR57,100,0.136
G4,28,b,empty,pQBR57,100,0.164
G4,29,b,empty,pQBR57,100,0.202
G4,30,b,empty,pQBR57,100,0.252
G4,31,b,empty,pQBR57,100,0.302
G4,32,b,empty,pQBR57,100,0.353
G4,33,b,empty,pQBR57,100,0.394
G4,34,b,empty,pQBR57,100,0.441
G4,35,b,empty,pQBR57,100,0.476
G4,36,b,empty,pQBR57,100,0.505
G4,37,b,empty,pQBR57,100,0.527
G4,38,b,empty,pQBR57,100,0.551
G4,39,b,empty,pQBR57,100,0.579
G4,40,b,empty,pQBR57,100,0.612
G4,41,b,empty,pQBR57,100,0.635
G4,42,b,empty,pQBR57,100,0.662
G4,43,b,empty,pQBR57,100,0.683
G4,44,b,empty,pQBR57,100,0.704
G4,45,b,empty,pQBR57,100,0.725
G4,46,b,empty,pQBR57,100,0.74
G4,47,b,empty,pQBR57,100,0.759
G4,48,b,empty,pQBR57,100,0.777
G4,49,b,empty,pQBR57,100,0.787
G4,50,b,empty,pQBR57,100,0.805
G4,51,b,empty,pQBR57,100,0.814
G4,52,b,empty,pQBR57,100,0.832
G4,53,b,empty,pQBR57,100,0.84
G4,54,b,empty,pQBR57,100,0.85
G4,55,b,empty,pQBR57,100,0.864
G4,56,b,empty,pQBR57,100,0.878
G4,57,b,empty,pQBR57,100,0.888
G4,58,b,empty,pQBR57,100,0.891
G4,59,b,empty,pQBR57,100,0.901
G4,60,b,empty,pQBR57,100,0.908
G4,61,b,empty,pQBR57,100,0.918
G4,62,b,empty,pQBR57,100,0.925
G4,63,b,empty,pQBR57,100,0.934
G4,64,b,empty,pQBR57,100,0.942
G4,65,b,empty,pQBR57,100,0.947
G4,66,b,empty,pQBR57,100,0.953
G4,67,b,empty,pQBR57,100,0.959
G4,68,b,empty,pQBR57,100,0.964
G4,69,b,empty,pQBR57,100,0.971
G4,70,b,empty,pQBR57,100,0.976
G4,71,b,empty,pQBR57,100,0.981
G4,72,b,empty,pQBR57,100,0.986
G5,1,b,PFLU4242,pQBR57,100,0.001
G5,2,b,PFLU4242,pQBR57,100,0.001
G5,3,b,PFLU4242,pQBR57,100,0.001
G5,4,b,PFLU4242,pQBR57,100,0.001
G5,5,b,PFLU4242,pQBR57,100,0.002
G5,6,b,PFLU4242,pQBR57,100,0.003
G5,7,b,PFLU4242,pQBR57,100,0.003
G5,8,b,PFLU4242,pQBR57,100,0.004
G5,9,b,PFLU4242,pQBR57,100,0.003
G5,10,b,PFLU4242,pQBR57,100,0.004
G5,11,b,PFLU4242,pQBR57,100,0.005
G5,12,b,PFLU4242,pQBR57,100,0.007
G5,13,b,PFLU4242,pQBR57,100,0.008
G5,14,b,PFLU4242,pQBR57,100,0.007
G5,15,b,PFLU4242,pQBR57,100,0.009
G5,16,b,PFLU4242,pQBR57,100,0.009
G5,17,b,PFLU4242,pQBR57,100,0.014
G5,18,b,PFLU4242,pQBR57,100,0.012
G5,19,b,PFLU4242,pQBR57,100,0.013
G5,20,b,PFLU4242,pQBR57,100,0.016
G5,21,b,PFLU4242,pQBR57,100,0.018
G5,22,b,PFLU4242,pQBR57,100,0.017
G5,23,b,PFLU4242,pQBR57,100,0.016
G5,24,b,PFLU4242,pQBR57,100,0.019
G5,25,b,PFLU4242,pQBR57,100,0.02
G5,26,b,PFLU4242,pQBR57,100,0.021
G5,27,b,PFLU4242,pQBR57,100,0.02
G5,28,b,PFLU4242,pQBR57,100,0.022
G5,29,b,PFLU4242,pQBR57,100,0.021
G5,30,b,PFLU4242,pQBR57,100,0.023
G5,31,b,PFLU4242,pQBR57,100,0.023
G5,32,b,PFLU4242,pQBR57,100,0.023
G5,33,b,PFLU4242,pQBR57,100,0.024
G5,34,b,PFLU4242,pQBR57,100,0.025
G5,35,b,PFLU4242,pQBR57,100,0.025
G5,36,b,PFLU4242,pQBR57,100,0.023
G5,37,b,PFLU4242,pQBR57,100,0.025
G5,38,b,PFLU4242,pQBR57,100,0.026
G5,39,b,PFLU4242,pQBR57,100,0.024
G5,40,b,PFLU4242,pQBR57,100,0.025
G5,41,b,PFLU4242,pQBR57,100,0.028
G5,42,b,PFLU4242,pQBR57,100,0.026
G5,43,b,PFLU4242,pQBR57,100,0.03
G5,44,b,PFLU4242,pQBR57,100,0.032
G5,45,b,PFLU4242,pQBR57,100,0.035
G5,46,b,PFLU4242,pQBR57,100,0.036
G5,47,b,PFLU4242,pQBR57,100,0.036
G5,48,b,PFLU4242,pQBR57,100,0.041
G5,49,b,PFLU4242,pQBR57,100,0.043
G5,50,b,PFLU4242,pQBR57,100,0.047
G5,51,b,PFLU4242,pQBR57,100,0.05
G5,52,b,PFLU4242,pQBR57,100,0.056
G5,53,b,PFLU4242,pQBR57,100,0.059
G5,54,b,PFLU4242,pQBR57,100,0.064
G5,55,b,PFLU4242,pQBR57,100,0.071
G5,56,b,PFLU4242,pQBR57,100,0.087
G5,57,b,PFLU4242,pQBR57,100,0.095
G5,58,b,PFLU4242,pQBR57,100,0.112
G5,59,b,PFLU4242,pQBR57,100,0.134
G5,60,b,PFLU4242,pQBR57,100,0.165
G5,61,b,PFLU4242,pQBR57,100,0.202
G5,62,b,PFLU4242,pQBR57,100,0.243
G5,63,b,PFLU4242,pQBR57,100,0.283
G5,64,b,PFLU4242,pQBR57,100,0.331
G5,65,b,PFLU4242,pQBR57,100,0.366
G5,66,b,PFLU4242,pQBR57,100,0.405
G5,67,b,PFLU4242,pQBR57,100,0.438
G5,68,b,PFLU4242,pQBR57,100,0.47
G5,69,b,PFLU4242,pQBR57,100,0.498
G5,70,b,PFLU4242,pQBR57,100,0.526
G5,71,b,PFLU4242,pQBR57,100,0.554
G5,72,b,PFLU4242,pQBR57,100,0.586
G7,1,d,empty,pQBR57,0,0
G7,2,d,empty,pQBR57,0,0
G7,3,d,empty,pQBR57,0,0
G7,4,d,empty,pQBR57,0,0.001
G7,5,d,empty,pQBR57,0,0.001
G7,6,d,empty,pQBR57,0,0.002
G7,7,d,empty,pQBR57,0,0.002
G7,8,d,empty,pQBR57,0,0.003
G7,9,d,empty,pQBR57,0,0.003
G7,10,d,empty,pQBR57,0,0.004
G7,11,d,empty,pQBR57,0,0.004
G7,12,d,empty,pQBR57,0,0.005
G7,13,d,empty,pQBR57,0,0.006
G7,14,d,empty,pQBR57,0,0.008
G7,15,d,empty,pQBR57,0,0.01
G7,16,d,empty,pQBR57,0,0.012
G7,17,d,empty,pQBR57,0,0.015
G7,18,d,empty,pQBR57,0,0.02
G7,19,d,empty,pQBR57,0,0.024
G7,20,d,empty,pQBR57,0,0.031
G7,21,d,empty,pQBR57,0,0.037
G7,22,d,empty,pQBR57,0,0.045
G7,23,d,empty,pQBR57,0,0.056
G7,24,d,empty,pQBR57,0,0.066
G7,25,d,empty,pQBR57,0,0.079
G7,26,d,empty,pQBR57,0,0.094
G7,27,d,empty,pQBR57,0,0.113
G7,28,d,empty,pQBR57,0,0.137
G7,29,d,empty,pQBR57,0,0.168
G7,30,d,empty,pQBR57,0,0.205
G7,31,d,empty,pQBR57,0,0.244
G7,32,d,empty,pQBR57,0,0.292
G7,33,d,empty,pQBR57,0,0.337
G7,34,d,empty,pQBR57,0,0.373
G7,35,d,empty,pQBR57,0,0.415
G7,36,d,empty,pQBR57,0,0.445
G7,37,d,empty,pQBR57,0,0.477
G7,38,d,empty,pQBR57,0,0.499
G7,39,d,empty,pQBR57,0,0.523
G7,40,d,empty,pQBR57,0,0.549
G7,41,d,empty,pQBR57,0,0.572
G7,42,d,empty,pQBR57,0,0.599
G7,43,d,empty,pQBR57,0,0.623
G7,44,d,empty,pQBR57,0,0.644
G7,45,d,empty,pQBR57,0,0.664
G7,46,d,empty,pQBR57,0,0.686
G7,47,d,empty,pQBR57,0,0.699
G7,48,d,empty,pQBR57,0,0.715
G7,49,d,empty,pQBR57,0,0.729
G7,50,d,empty,pQBR57,0,0.743
G7,51,d,empty,pQBR57,0,0.756
G7,52,d,empty,pQBR57,0,0.771
G7,53,d,empty,pQBR57,0,0.785
G7,54,d,empty,pQBR57,0,0.791
G7,55,d,empty,pQBR57,0,0.808
G7,56,d,empty,pQBR57,0,0.819
G7,57,d,empty,pQBR57,0,0.83
G7,58,d,empty,pQBR57,0,0.835
G7,59,d,empty,pQBR57,0,0.846
G7,60,d,empty,pQBR57,0,0.854
G7,61,d,empty,pQBR57,0,0.864
G7,62,d,empty,pQBR57,0,0.871
G7,63,d,empty,pQBR57,0,0.879
G7,64,d,empty,pQBR57,0,0.887
G7,65,d,empty,pQBR57,0,0.894
G7,66,d,empty,pQBR57,0,0.9
G7,67,d,empty,pQBR57,0,0.907
G7,68,d,empty,pQBR57,0,0.912
G7,69,d,empty,pQBR57,0,0.92
G7,70,d,empty,pQBR57,0,0.924
G7,71,d,empty,pQBR57,0,0.93
G7,72,d,empty,pQBR57,0,0.932
G8,1,d,PFLU4242,pQBR57,0,0.003
G8,2,d,PFLU4242,pQBR57,0,0.001
G8,3,d,PFLU4242,pQBR57,0,0.001
G8,4,d,PFLU4242,pQBR57,0,0.001
G8,5,d,PFLU4242,pQBR57,0,0.002
G8,6,d,PFLU4242,pQBR57,0,0.003
G8,7,d,PFLU4242,pQBR57,0,0.003
G8,8,d,PFLU4242,pQBR57,0,0.003
G8,9,d,PFLU4242,pQBR57,0,0.004
G8,10,d,PFLU4242,pQBR57,0,0.004
G8,11,d,PFLU4242,pQBR57,0,0.006
G8,12,d,PFLU4242,pQBR57,0,0.006
G8,13,d,PFLU4242,pQBR57,0,0.008
G8,14,d,PFLU4242,pQBR57,0,0.01
G8,15,d,PFLU4242,pQBR57,0,0.011
G8,16,d,PFLU4242,pQBR57,0,0.014
G8,17,d,PFLU4242,pQBR57,0,0.018
G8,18,d,PFLU4242,pQBR57,0,0.022
G8,19,d,PFLU4242,pQBR57,0,0.029
G8,20,d,PFLU4242,pQBR57,0,0.034
G8,21,d,PFLU4242,pQBR57,0,0.041
G8,22,d,PFLU4242,pQBR57,0,0.048
G8,23,d,PFLU4242,pQBR57,0,0.058
G8,24,d,PFLU4242,pQBR57,0,0.071
G8,25,d,PFLU4242,pQBR57,0,0.082
G8,26,d,PFLU4242,pQBR57,0,0.094
G8,27,d,PFLU4242,pQBR57,0,0.117
G8,28,d,PFLU4242,pQBR57,0,0.142
G8,29,d,PFLU4242,pQBR57,0,0.169
G8,30,d,PFLU4242,pQBR57,0,0.208
G8,31,d,PFLU4242,pQBR57,0,0.251
G8,32,d,PFLU4242,pQBR57,0,0.302
G8,33,d,PFLU4242,pQBR57,0,0.349
G8,34,d,PFLU4242,pQBR57,0,0.389
G8,35,d,PFLU4242,pQBR57,0,0.425
G8,36,d,PFLU4242,pQBR57,0,0.46
G8,37,d,PFLU4242,pQBR57,0,0.49
G8,38,d,PFLU4242,pQBR57,0,0.514
G8,39,d,PFLU4242,pQBR57,0,0.541
G8,40,d,PFLU4242,pQBR57,0,0.564
G8,41,d,PFLU4242,pQBR57,0,0.592
G8,42,d,PFLU4242,pQBR57,0,0.62
G8,43,d,PFLU4242,pQBR57,0,0.645
G8,44,d,PFLU4242,pQBR57,0,0.663
G8,45,d,PFLU4242,pQBR57,0,0.686
G8,46,d,PFLU4242,pQBR57,0,0.702
G8,47,d,PFLU4242,pQBR57,0,0.714
G8,48,d,PFLU4242,pQBR57,0,0.731
G8,49,d,PFLU4242,pQBR57,0,0.741
G8,50,d,PFLU4242,pQBR57,0,0.75
G8,51,d,PFLU4242,pQBR57,0,0.762
G8,52,d,PFLU4242,pQBR57,0,0.775
G8,53,d,PFLU4242,pQBR57,0,0.783
G8,54,d,PFLU4242,pQBR57,0,0.792
G8,55,d,PFLU4242,pQBR57,0,0.803
G8,56,d,PFLU4242,pQBR57,0,0.818
G8,57,d,PFLU4242,pQBR57,0,0.824
G8,58,d,PFLU4242,pQBR57,0,0.832
G8,59,d,PFLU4242,pQBR57,0,0.837
G8,60,d,PFLU4242,pQBR57,0,0.849
G8,61,d,PFLU4242,pQBR57,0,0.856
G8,62,d,PFLU4242,pQBR57,0,0.862
G8,63,d,PFLU4242,pQBR57,0,0.869
G8,64,d,PFLU4242,pQBR57,0,0.875
G8,65,d,PFLU4242,pQBR57,0,0.884
G8,66,d,PFLU4242,pQBR57,0,0.889
G8,67,d,PFLU4242,pQBR57,0,0.895
G8,68,d,PFLU4242,pQBR57,0,0.9
G8,69,d,PFLU4242,pQBR57,0,0.907
G8,70,d,PFLU4242,pQBR57,0,0.912
G8,71,d,PFLU4242,pQBR57,0,0.917
G8,72,d,PFLU4242,pQBR57,0,0.923
H1,1,b,empty,pQBR103,0,0.002
H1,2,b,empty,pQBR103,0,0.001
H1,3,b,empty,pQBR103,0,0.001
H1,4,b,empty,pQBR103,0,0.002
H1,5,b,empty,pQBR103,0,0.002
H1,6,b,empty,pQBR103,0,0.003
H1,7,b,empty,pQBR103,0,0.004
H1,8,b,empty,pQBR103,0,0.004
H1,9,b,empty,pQBR103,0,0.005
H1,10,b,empty,pQBR103,0,0.007
H1,11,b,empty,pQBR103,0,0.008
H1,12,b,empty,pQBR103,0,0.01
H1,13,b,empty,pQBR103,0,0.012
H1,14,b,empty,pQBR103,0,0.015
H1,15,b,empty,pQBR103,0,0.018
H1,16,b,empty,pQBR103,0,0.022
H1,17,b,empty,pQBR103,0,0.026
H1,18,b,empty,pQBR103,0,0.031
H1,19,b,empty,pQBR103,0,0.037
H1,20,b,empty,pQBR103,0,0.045
H1,21,b,empty,pQBR103,0,0.053
H1,22,b,empty,pQBR103,0,0.063
H1,23,b,empty,pQBR103,0,0.074
H1,24,b,empty,pQBR103,0,0.087
H1,25,b,empty,pQBR103,0,0.103
H1,26,b,empty,pQBR103,0,0.121
H1,27,b,empty,pQBR103,0,0.144
H1,28,b,empty,pQBR103,0,0.171
H1,29,b,empty,pQBR103,0,0.205
H1,30,b,empty,pQBR103,0,0.241
H1,31,b,empty,pQBR103,0,0.284
H1,32,b,empty,pQBR103,0,0.337
H1,33,b,empty,pQBR103,0,0.369
H1,34,b,empty,pQBR103,0,0.404
H1,35,b,empty,pQBR103,0,0.44
H1,36,b,empty,pQBR103,0,0.472
H1,37,b,empty,pQBR103,0,0.501
H1,38,b,empty,pQBR103,0,0.529
H1,39,b,empty,pQBR103,0,0.551
H1,40,b,empty,pQBR103,0,0.58
H1,41,b,empty,pQBR103,0,0.609
H1,42,b,empty,pQBR103,0,0.636
H1,43,b,empty,pQBR103,0,0.659
H1,44,b,empty,pQBR103,0,0.68
H1,45,b,empty,pQBR103,0,0.701
H1,46,b,empty,pQBR103,0,0.717
H1,47,b,empty,pQBR103,0,0.735
H1,48,b,empty,pQBR103,0,0.754
H1,49,b,empty,pQBR103,0,0.768
H1,50,b,empty,pQBR103,0,0.781
H1,51,b,empty,pQBR103,0,0.797
H1,52,b,empty,pQBR103,0,0.81
H1,53,b,empty,pQBR103,0,0.821
H1,54,b,empty,pQBR103,0,0.829
H1,55,b,empty,pQBR103,0,0.843
H1,56,b,empty,pQBR103,0,0.858
H1,57,b,empty,pQBR103,0,0.868
H1,58,b,empty,pQBR103,0,0.868
H1,59,b,empty,pQBR103,0,0.881
H1,60,b,empty,pQBR103,0,0.886
H1,61,b,empty,pQBR103,0,0.895
H1,62,b,empty,pQBR103,0,0.902
H1,63,b,empty,pQBR103,0,0.911
H1,64,b,empty,pQBR103,0,0.919
H1,65,b,empty,pQBR103,0,0.928
H1,66,b,empty,pQBR103,0,0.934
H1,67,b,empty,pQBR103,0,0.939
H1,68,b,empty,pQBR103,0,0.948
H1,69,b,empty,pQBR103,0,0.951
H1,70,b,empty,pQBR103,0,0.956
H1,71,b,empty,pQBR103,0,0.958
H1,72,b,empty,pQBR103,0,0.963
H10,1,d,empty,pQBR103,100,0.001
H10,2,d,empty,pQBR103,100,0.002
H10,3,d,empty,pQBR103,100,0.001
H10,4,d,empty,pQBR103,100,0.002
H10,5,d,empty,pQBR103,100,0.002
H10,6,d,empty,pQBR103,100,0.003
H10,7,d,empty,pQBR103,100,0.003
H10,8,d,empty,pQBR103,100,0.004
H10,9,d,empty,pQBR103,100,0.004
H10,10,d,empty,pQBR103,100,0.005
H10,11,d,empty,pQBR103,100,0.005
H10,12,d,empty,pQBR103,100,0.006
H10,13,d,empty,pQBR103,100,0.007
H10,14,d,empty,pQBR103,100,0.009
H10,15,d,empty,pQBR103,100,0.011
H10,16,d,empty,pQBR103,100,0.012
H10,17,d,empty,pQBR103,100,0.015
H10,18,d,empty,pQBR103,100,0.018
H10,19,d,empty,pQBR103,100,0.025
H10,20,d,empty,pQBR103,100,0.03
H10,21,d,empty,pQBR103,100,0.036
H10,22,d,empty,pQBR103,100,0.045
H10,23,d,empty,pQBR103,100,0.055
H10,24,d,empty,pQBR103,100,0.066
H10,25,d,empty,pQBR103,100,0.083
H10,26,d,empty,pQBR103,100,0.1
H10,27,d,empty,pQBR103,100,0.123
H10,28,d,empty,pQBR103,100,0.151
H10,29,d,empty,pQBR103,100,0.185
H10,30,d,empty,pQBR103,100,0.227
H10,31,d,empty,pQBR103,100,0.278
H10,32,d,empty,pQBR103,100,0.326
H10,33,d,empty,pQBR103,100,0.366
H10,34,d,empty,pQBR103,100,0.409
H10,35,d,empty,pQBR103,100,0.444
H10,36,d,empty,pQBR103,100,0.475
H10,37,d,empty,pQBR103,100,0.497
H10,38,d,empty,pQBR103,100,0.516
H10,39,d,empty,pQBR103,100,0.539
H10,40,d,empty,pQBR103,100,0.567
H10,41,d,empty,pQBR103,100,0.595
H10,42,d,empty,pQBR103,100,0.623
H10,43,d,empty,pQBR103,100,0.643
H10,44,d,empty,pQBR103,100,0.669
H10,45,d,empty,pQBR103,100,0.681
H10,46,d,empty,pQBR103,100,0.701
H10,47,d,empty,pQBR103,100,0.714
H10,48,d,empty,pQBR103,100,0.737
H10,49,d,empty,pQBR103,100,0.748
H10,50,d,empty,pQBR103,100,0.76
H10,51,d,empty,pQBR103,100,0.773
H10,52,d,empty,pQBR103,100,0.791
H10,53,d,empty,pQBR103,100,0.797
H10,54,d,empty,pQBR103,100,0.809
H10,55,d,empty,pQBR103,100,0.823
H10,56,d,empty,pQBR103,100,0.842
H10,57,d,empty,pQBR103,100,0.85
H10,58,d,empty,pQBR103,100,0.86
H10,59,d,empty,pQBR103,100,0.869
H10,60,d,empty,pQBR103,100,0.881
H10,61,d,empty,pQBR103,100,0.889
H10,62,d,empty,pQBR103,100,0.896
H10,63,d,empty,pQBR103,100,0.905
H10,64,d,empty,pQBR103,100,0.913
H10,65,d,empty,pQBR103,100,0.917
H10,66,d,empty,pQBR103,100,0.923
H10,67,d,empty,pQBR103,100,0.931
H10,68,d,empty,pQBR103,100,0.939
H10,69,d,empty,pQBR103,100,0.941
H10,70,d,empty,pQBR103,100,0.948
H10,71,d,empty,pQBR103,100,0.952
H10,72,d,empty,pQBR103,100,0.958
H11,1,d,PFLU4242,pQBR103,100,0.004
H11,2,d,PFLU4242,pQBR103,100,0.003
H11,3,d,PFLU4242,pQBR103,100,0.003
H11,4,d,PFLU4242,pQBR103,100,0.003
H11,5,d,PFLU4242,pQBR103,100,0.004
H11,6,d,PFLU4242,pQBR103,100,0.005
H11,7,d,PFLU4242,pQBR103,100,0.005
H11,8,d,PFLU4242,pQBR103,100,0.006
H11,9,d,PFLU4242,pQBR103,100,0.006
H11,10,d,PFLU4242,pQBR103,100,0.006
H11,11,d,PFLU4242,pQBR103,100,0.007
H11,12,d,PFLU4242,pQBR103,100,0.008
H11,13,d,PFLU4242,pQBR103,100,0.009
H11,14,d,PFLU4242,pQBR103,100,0.01
H11,15,d,PFLU4242,pQBR103,100,0.012
H11,16,d,PFLU4242,pQBR103,100,0.016
H11,17,d,PFLU4242,pQBR103,100,0.019
H11,18,d,PFLU4242,pQBR103,100,0.022
H11,19,d,PFLU4242,pQBR103,100,0.028
H11,20,d,PFLU4242,pQBR103,100,0.036
H11,21,d,PFLU4242,pQBR103,100,0.041
H11,22,d,PFLU4242,pQBR103,100,0.048
H11,23,d,PFLU4242,pQBR103,100,0.064
H11,24,d,PFLU4242,pQBR103,100,0.074
H11,25,d,PFLU4242,pQBR103,100,0.089
H11,26,d,PFLU4242,pQBR103,100,0.104
H11,27,d,PFLU4242,pQBR103,100,0.118
H11,28,d,PFLU4242,pQBR103,100,0.138
H11,29,d,PFLU4242,pQBR103,100,0.165
H11,30,d,PFLU4242,pQBR103,100,0.191
H11,31,d,PFLU4242,pQBR103,100,0.23
H11,32,d,PFLU4242,pQBR103,100,0.282
H11,33,d,PFLU4242,pQBR103,100,0.326
H11,34,d,PFLU4242,pQBR103,100,0.372
H11,35,d,PFLU4242,pQBR103,100,0.405
H11,36,d,PFLU4242,pQBR103,100,0.443
H11,37,d,PFLU4242,pQBR103,100,0.467
H11,38,d,PFLU4242,pQBR103,100,0.489
H11,39,d,PFLU4242,pQBR103,100,0.512
H11,40,d,PFLU4242,pQBR103,100,0.535
H11,41,d,PFLU4242,pQBR103,100,0.561
H11,42,d,PFLU4242,pQBR103,100,0.591
H11,43,d,PFLU4242,pQBR103,100,0.615
H11,44,d,PFLU4242,pQBR103,100,0.641
H11,45,d,PFLU4242,pQBR103,100,0.658
H11,46,d,PFLU4242,pQBR103,100,0.679
H11,47,d,PFLU4242,pQBR103,100,0.693
H11,48,d,PFLU4242,pQBR103,100,0.714
H11,49,d,PFLU4242,pQBR103,100,0.722
H11,50,d,PFLU4242,pQBR103,100,0.737
H11,51,d,PFLU4242,pQBR103,100,0.754
H11,52,d,PFLU4242,pQBR103,100,0.766
H11,53,d,PFLU4242,pQBR103,100,0.775
H11,54,d,PFLU4242,pQBR103,100,0.79
H11,55,d,PFLU4242,pQBR103,100,0.801
H11,56,d,PFLU4242,pQBR103,100,0.821
H11,57,d,PFLU4242,pQBR103,100,0.827
H11,58,d,PFLU4242,pQBR103,100,0.838
H11,59,d,PFLU4242,pQBR103,100,0.851
H11,60,d,PFLU4242,pQBR103,100,0.862
H11,61,d,PFLU4242,pQBR103,100,0.872
H11,62,d,PFLU4242,pQBR103,100,0.882
H11,63,d,PFLU4242,pQBR103,100,0.892
H11,64,d,PFLU4242,pQBR103,100,0.899
H11,65,d,PFLU4242,pQBR103,100,0.906
H11,66,d,PFLU4242,pQBR103,100,0.915
H11,67,d,PFLU4242,pQBR103,100,0.921
H11,68,d,PFLU4242,pQBR103,100,0.93
H11,69,d,PFLU4242,pQBR103,100,0.936
H11,70,d,PFLU4242,pQBR103,100,0.944
H11,71,d,PFLU4242,pQBR103,100,0.949
H11,72,d,PFLU4242,pQBR103,100,0.958
H2,1,b,PFLU4242,pQBR103,0,0.002
H2,2,b,PFLU4242,pQBR103,0,0
H2,3,b,PFLU4242,pQBR103,0,0
H2,4,b,PFLU4242,pQBR103,0,0
H2,5,b,PFLU4242,pQBR103,0,0.001
H2,6,b,PFLU4242,pQBR103,0,0.002
H2,7,b,PFLU4242,pQBR103,0,0.002
H2,8,b,PFLU4242,pQBR103,0,0.003
H2,9,b,PFLU4242,pQBR103,0,0.004
H2,10,b,PFLU4242,pQBR103,0,0.005
H2,11,b,PFLU4242,pQBR103,0,0.006
H2,12,b,PFLU4242,pQBR103,0,0.008
H2,13,b,PFLU4242,pQBR103,0,0.01
H2,14,b,PFLU4242,pQBR103,0,0.011
H2,15,b,PFLU4242,pQBR103,0,0.014
H2,16,b,PFLU4242,pQBR103,0,0.017
H2,17,b,PFLU4242,pQBR103,0,0.021
H2,18,b,PFLU4242,pQBR103,0,0.025
H2,19,b,PFLU4242,pQBR103,0,0.03
H2,20,b,PFLU4242,pQBR103,0,0.036
H2,21,b,PFLU4242,pQBR103,0,0.044
H2,22,b,PFLU4242,pQBR103,0,0.052
